scene;is_cutscene;setup;room;idx;params;description;pos_x;pos_y;pos_z;rot_x;rot_y;rot_z
81;True;4;0;27;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;1410;-447;12261;0;0;0
81;True;4;0;28;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;130;-500;12933;0;0;0
81;True;4;0;29;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-1374;-500;13381;0;0;0
81;True;4;0;30;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;5319;-23;3280;0;0;0
81;True;4;0;31;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;4136;45;6136;0;0;0
81;True;4;0;32;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;3178;-144;7005;0;0;0
81;True;4;0;33;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2771;356;4624;0;0;0
81;True;4;0;34;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2042;20;-193;0;0;0
81;True;4;0;35;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;1790;20;-137;0;0;0
81;True;4;0;36;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;1414;-403;11892;0;0;0
81;True;4;0;37;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;989;-500;12499;0;0;0
81;True;4;0;38;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;200;-500;12317;0;0;0
81;True;4;0;39;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-786;-500;11293;0;0;0
81;True;4;0;40;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-1907;66;5409;0;0;0
81;True;4;0;41;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-4377;-700;13662;0;0;0
81;True;4;0;42;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-6332;-500;9129;0;0;0
81;True;4;0;43;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;3622;-158;7473;0;0;0
81;True;4;0;44;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2808;-234;7920;0;0;0
81;True;4;0;45;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2645;-188;7351;0;0;0
81;True;4;0;46;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-461;-500;12654;0;0;0
81;True;4;0;47;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;597;-453;11841;0;0;0
81;True;4;0;48;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-318;-500;11861;0;0;0
81;True;6;0;0;0108:FFFF;Obstacle Fence (Lon Lon Ranch), Fence,;-6010;-499;8499;0;0;0
81;True;6;0;1;0108:FFFF;Obstacle Fence (Lon Lon Ranch), Fence,;-5374;-429;11033;0;4915;1274
81;True;6;0;2;004A:FFFF;Drawbridge Objects, Drawbridge,;0;-10;670;0;0;0
81;True;6;0;3;014E:FF01;Liftable Rock, Large light-gray rock, can't pick up as Young Link, no drop, Spawns Bugs: False, ?: False, Drop Table: 000F, Switch Flag (High Bits): 000F, Switch Flag (Low Bits): 0000,;674;-145;8256;0;0;0
81;True;6;0;4;0077:FF07;Trees & Bushes, Medium tree, dark brown trunk, yellow leaves, Controls item(s) dropped (trees only): Nothing,;-4735;-300;45;0;0;0
81;True;6;0;5;0077:FF07;Trees & Bushes, Medium tree, dark brown trunk, yellow leaves, Controls item(s) dropped (trees only): Nothing,;-4775;-300;-425;0;0;0
81;True;6;0;6;0077:FF07;Trees & Bushes, Medium tree, dark brown trunk, yellow leaves, Controls item(s) dropped (trees only): Nothing,;-5171;-300;188;0;0;0
81;True;6;0;7;0077:FF07;Trees & Bushes, Medium tree, dark brown trunk, yellow leaves, Controls item(s) dropped (trees only): Nothing,;-4725;-300;2592;0;0;0
81;True;6;0;8;0151:FF02;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;685;163;6522;0;0;0
81;True;6;0;9;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;3144;-138;7529;0;0;0
81;True;6;0;10;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-4299;-251;2628;0;0;0
81;True;6;0;11;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-5557;-347;9065;0;0;0
81;True;6;0;12;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-5210;-253;9585;0;0;0
81;True;6;0;13;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;908;219;3571;0;0;0
81;True;6;0;14;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-990;-356;9939;0;0;0
81;True;6;0;15;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-447;-451;11258;0;0;0
81;True;6;0;16;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;4338;3;6586;1274;0;364
81;True;6;0;17;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-1360;-463;11530;0;0;0
81;True;6;0;18;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-4301;-264;2628;0;0;0
81;True;6;0;19;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;2055;20;149;0;0;0
81;True;6;0;20;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-4359;-300;-331;0;0;0
81;True;6;0;21;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-5351;-300;-11;0;0;0
81;True;6;0;22;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-3431;-300;1173;0;0;0
81;True;6;0;23;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-6855;-500;9364;0;0;0
81;True;6;0;24;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-5383;-646;12852;0;0;0
81;True;6;0;25;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-4007;-700;13620;0;0;0
81;True;6;0;26;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;482;-435;11173;0;0;0
81;True;6;0;27;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;1410;-447;12261;0;0;0
81;True;6;0;28;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;130;-500;12933;0;0;0
81;True;6;0;29;0077:FF13;Trees & Bushes, Group of dark bushes, Controls item(s) dropped (trees only): Nothing,;-1374;-500;13381;0;0;0
81;True;6;0;30;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;5319;-23;3280;0;0;0
81;True;6;0;31;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;4136;45;6136;0;0;0
81;True;6;0;32;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;3178;-144;7005;0;0;0
81;True;6;0;33;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2771;356;4624;0;0;0
81;True;6;0;34;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2042;20;-193;0;0;0
81;True;6;0;35;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;1790;20;-137;0;0;0
81;True;6;0;36;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;1414;-403;11892;0;0;0
81;True;6;0;37;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;989;-500;12499;0;0;0
81;True;6;0;38;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;200;-500;12317;0;0;0
81;True;6;0;39;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-786;-500;11293;0;0;0
81;True;6;0;40;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-1907;66;5409;0;0;0
81;True;6;0;41;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-4377;-700;13662;0;0;0
81;True;6;0;42;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-6332;-500;9129;0;0;0
81;True;6;0;43;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;3622;-158;7473;0;0;0
81;True;6;0;44;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2808;-234;7920;0;0;0
81;True;6;0;45;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;2645;-188;7351;0;0;0
81;True;6;0;46;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-461;-500;12654;0;0;0
81;True;6;0;47;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;597;-453;11841;0;0;0
81;True;6;0;48;0077:FF0A;Trees & Bushes, Ugly tree from Kakariko Village, Controls item(s) dropped (trees only): Nothing,;-318;-500;11861;0;0;0
81;True;7;0;0;004D:0001;Adult Zelda (Cutscenes),;2289;1;2172;0;0;0
81;True;7;0;1;008C:0007;Temple of Time Objects, Fluffy Clouds,;2404;-10;2196;0;0;0
81;True;8;0;0;004A:FFFF;Drawbridge Objects, Drawbridge,;0;-10;670;0;0;0
81;True;8;0;1;0077:FF05;Trees & Bushes, Medium tree, dark brown trunk, greener leaves, Controls item(s) dropped (trees only): Nothing,;-4735;-300;45;0;0;0
81;True;8;0;2;0077:FF05;Trees & Bushes, Medium tree, dark brown trunk, greener leaves, Controls item(s) dropped (trees only): Nothing,;-4775;-300;-425;0;0;0
81;True;8;0;3;0077:FF05;Trees & Bushes, Medium tree, dark brown trunk, greener leaves, Controls item(s) dropped (trees only): Nothing,;-4725;-300;2592;0;0;0
81;True;8;0;4;0077:FF05;Trees & Bushes, Medium tree, dark brown trunk, greener leaves, Controls item(s) dropped (trees only): Nothing,;-5371;-300;1248;0;0;0
81;True;8;0;5;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;2055;20;149;0;0;0
81;True;8;0;6;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-4359;-300;-331;0;0;0
81;True;8;0;7;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-5351;-300;-11;0;0;0
81;True;8;0;8;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-3431;-300;1173;0;0;0
81;True;8;0;9;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-6855;-500;9364;0;0;0
81;True;8;0;10;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-5383;-646;12852;0;0;0
81;True;8;0;11;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-4007;-700;13620;0;0;0
81;True;8;0;12;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;482;-435;11173;0;0;0
81;True;8;0;13;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;1410;-447;12261;0;0;0
81;True;8;0;14;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;130;-500;12933;0;0;0
81;True;8;0;15;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-1374;-500;13381;0;0;0
81;True;8;0;16;0077:FF0D;Trees & Bushes, Group of bushes, Controls item(s) dropped (trees only): Nothing,;-5211;-300;1541;0;0;0
81;True;8;0;17;0077:FF02;Trees & Bushes, Small tree, Controls item(s) dropped (trees only): Nothing,;2042;20;-193;0;0;0
81;True;8;0;18;0151:FF02;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;685;163;6522;0;0;0
81;True;8;0;19;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;3144;-138;7529;0;0;0
81;True;8;0;20;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;908;219;3571;0;0;0
81;True;8;0;21;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-447;-451;11258;0;0;0
81;True;8;0;22;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-991;-402;9939;0;0;0
81;True;8;0;23;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-5210;-253;9585;0;0;0
81;True;8;0;24;0151:FF01;Rock/Bush groups, Scattered shrubs, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-5557;-347;9065;0;0;0
81;True;8;0;25;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;4338;3;6586;1274;0;364
81;True;8;0;26;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-1360;-463;11530;0;0;0
81;True;8;0;27;0151:FF00;Rock/Bush groups, Circle of shrubs with one in the middle, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-4301;-264;2628;0;0;0
81;True;8;0;28;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;5319;-23;3280;0;0;0
81;True;8;0;29;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;2771;356;4624;0;0;0
81;True;8;0;30;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;-786;-500;11293;0;0;0
81;True;8;0;31;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;-1907;66;5409;0;0;0
81;True;8;0;32;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;-4377;-700;13662;0;0;0
81;True;8;0;33;0077:FF00;Trees & Bushes, Large tree, Controls item(s) dropped (trees only): Nothing,;-6332;-500;9129;0;0;0
81;True;8;0;34;0077:FF03;Trees & Bushes, Group of trees, Controls item(s) dropped (trees only): Nothing,;3178;-144;7005;0;0;0
81;True;8;0;35;0077:FF03;Trees & Bushes, Group of trees, Controls item(s) dropped (trees only): Nothing,;1414;-403;11892;0;0;0
81;True;8;0;36;0077:FF03;Trees & Bushes, Group of trees, Controls item(s) dropped (trees only): Nothing,;200;-500;12317;0;0;0
81;True;8;0;37;0077:FF01;Trees & Bushes, Medium tree, Controls item(s) dropped (trees only): Nothing,;4136;45;6136;0;0;0
81;True;8;0;38;0077:FF01;Trees & Bushes, Medium tree, Controls item(s) dropped (trees only): Nothing,;1790;20;-137;0;0;0
81;True;8;0;39;0077:FF01;Trees & Bushes, Medium tree, Controls item(s) dropped (trees only): Nothing,;989;-500;12499;0;0;0
81;True;8;0;40;003B:0001;Ambient Sound Effects, Sound: Stream,;-2862;-315;-500;0;0;0
81;True;8;0;41;00A9:0004;Impa,;274;0;1698;0;0;0
82;False;0;0;0;0178:FF04;Hyrule guard, #N/A: FF04,;-384;240;1773;0;41324;0
82;False;0;0;1;0103:FFFF;Kakariko Village Well Crossbeam,;799;80;503;0;54613;0
82;False;0;0;2;0104:FFFF;Kakariko Village Well Water, Default: Default,;762;52;524;0;0;0
82;False;0;0;3;01BC:0002;Carpenters (Kakariko), Path: 0000, Jiro,;1105;80;88;0;56070;0
82;False;0;0;4;01BC:0103;Carpenters (Kakariko), Path: 0001, Shiro,;1167;260;663;0;0;0
82;False;0;0;5;019D:0203;Kakariko Village Set Pieces, Shooting Gallery (Partially Complete), Carpenter Sabooro (Kakariko)'s Path: 0002,;324;160;1000;0;0;0
82;False;0;0;6;0102:FFFF;Windmill Sails,;1140;990;524;0;49152;0
82;False;0;0;7;00B3:FF05;Hyrulian guards, Death Mountain gate guard,;-30;400;-1298;0;3641;0
82;False;0;0;8;0111:4103;Breakable pot, Collectible Flag: 0020, Collectible: 0003,;222;200;-377;0;0;0
82;False;0;0;9;0111:4303;Breakable pot, Collectible Flag: 0021, Collectible: 0003,;255;200;-366;0;0;0
82;False;0;0;10;0111:4503;Breakable pot, Collectible Flag: 0022, Collectible: 0003,;284;200;-356;0;0;0
82;False;0;0;11;0111:4703;Breakable pot, Collectible Flag: 0023, Collectible: 0003,;-384;240;1568;0;0;0
82;False;0;0;12;0111:4903;Breakable pot, Collectible Flag: 0024, Collectible: 0003,;-384;240;1539;0;0;0
82;False;0;0;13;0111:4B03;Breakable pot, Collectible Flag: 0025, Collectible: 0003,;-384;240;1510;0;0;0
82;False;0;0;14;0111:4D03;Breakable pot, Collectible Flag: 0026, Collectible: 0003,;-450;320;-895;0;0;0
82;False;0;0;15;0111:4F03;Breakable pot, Collectible Flag: 0027, Collectible: 0003,;-422;320;-883;0;0;0
82;False;0;0;16;0111:5103;Breakable pot, Collectible Flag: 0028, Collectible: 0003,;-392;320;-870;0;0;0
82;False;0;0;17;0111:5303;Breakable pot, Collectible Flag: 0029, Collectible: 0003,;781;200;89;0;0;0
82;False;0;0;18;0111:5503;Breakable pot, Collectible Flag: 002A, Collectible: 0003,;815;200;89;0;0;0
82;False;0;0;19;009B:0028;Grotto, Scene: Grottos, Destination: Generic, Visible, Contents: Red Rupee (20), Chest Flag: 0008,;860;80;-260;0;0;0
82;False;0;0;20;009B:02E7;Grotto, Scene: Grottos, Destination: Two Redeads, Appear when Bombed or hit with Megaton Hammer, Contents: Bombs (1), Chest Flag: 0007,;-400;0;400;0;0;3
82;False;0;0;21;0167:0000;Kakariko village rooftop man,;370;483;100;0;38229;0
82;False;0;0;22;0039:010A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0301,;-2590;138;965;0;36409;0
82;False;0;0;23;0039:060A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0306,;1165;80;1550;0;3641;0
82;False;0;0;24;0019:FFFF;Cucco, Default,;-1697;80;870;0;4733;0
82;False;0;0;25;0019:FFFF;Cucco, Default,;57;320;-673;0;54977;0
82;False;0;0;26;0019:FFFF;Cucco, Default,;796;80;1639;0;18569;0
82;False;0;0;27;0019:FFFF;Cucco, Default,;1417;465;169;0;0;0
82;False;0;0;28;0019:0004;Cucco, Flees when approached,;-60;0;-46;0;0;0
82;False;0;0;29;0019:0008;Cucco, Doesn't Flee,;-247;80;854;0;56798;0
82;False;0;0;30;0019:0008;Cucco, Doesn't Flee,;1079;80;-47;0;8010;0
82;False;0;0;31;013C:FFFF;Kakariko Cucco lady,;486;80;1423;0;32768;0
82;False;0;0;32;014E:0200;Liftable Rock, Small rock, random drops, Spawns Bugs: False, ?: False, Drop Table: 0002, Switch Flag (High Bits): 0000, Switch Flag (Low Bits): 0000,;220;400;-1236;0;0;0
82;False;0;0;33;014E:0210;Liftable Rock, Small rock, random drops, Spawns Bugs: True, ?: False, Drop Table: 0002, Switch Flag (High Bits): 0000, Switch Flag (Low Bits): 0000,;-664;80;1288;0;0;0
82;False;0;0;34;0141:0307;Square Signpost, Message ID: 0307,;655;80;525;0;49152;0
82;False;0;0;35;0141:0308;Square Signpost, Message ID: 0308,;210;400;-1275;0;63716;0
82;False;0;0;36;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;-887;0;467;0;0;0
82;False;0;0;37;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;-883;0;582;0;0;0
82;False;0;0;38;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;-827;0;465;0;0;0
82;False;0;0;39;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;-826;0;585;0;0;0
82;False;0;0;40;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;-800;0;521;0;0;0
82;False;0;0;41;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;1072;80;1592;0;0;0
82;False;0;0;42;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;1103;80;1532;0;0;0
82;False;0;0;43;0125:0200;Single Bush/Grass, Normal shrub. Random drops., Spawns set of 3 bugs: False, Random Drop Table: 0002,;1116;80;1581;0;0;0
82;False;0;0;44;0132:FFFF;Boss Carpenter,;-932;0;521;0;49152;0
82;False;0;0;45;0077:0201;Trees & Bushes, Medium tree, Controls item(s) dropped (trees only): 0002,;-860;0;522;0;16384;0
82;False;0;0;46;0094:2324;Fish, Bugs, Butterflies, Butterfly, ?: Default, Spawn Count: 0002, Spawn Count (Table Look-up): 0,;4;805;-117;0;0;0
82;False;0;0;47;0178:FF00;Hyrule guard, #N/A: FF00,;-2201;138;919;0;54431;0
82;False;0;0;48;00E5:FFFF;Cloud Ring (Death Mountain), Default,;-1409;2767;-4417;0;0;0
82;False;0;0;49;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-636;200;-478;65535;12379;0
82;False;0;0;50;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-60;0;-46;65535;16384;0
82;False;0;0;51;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;1170;80;111;65535;0;0
82;False;0;0;52;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;1170;260;601;65535;0;0
82;False;0;0;53;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;1732;189;1366;65535;0;0
82;False;0;0;54;0100:FFFF;Death Mountain Trail Gate, Default: FFFF,;91;400;-1350;0;63898;0
82;False;0;0;55;0112:129F;Invisible Collectible, Invisible, free collectible, Collectible Spawned: 0A, Switch Flag: 1F, Number of collectibles spawned: 0001,;148;300;1165;0;0;1
82;False;0;0;56;003B:0015;Ambient Sound Effects, Sound: Cows,;158;257;1742;0;0;0
82;False;1;0;0;01A6:FFFF;Carpenter's Son (Child Link version),;-901;0;522;0;49152;0
82;False;1;0;1;0178:FF04;Hyrule guard, #N/A: FF04,;-384;240;1773;0;41324;0
82;False;1;0;2;0103:FFFF;Kakariko Village Well Crossbeam,;799;80;503;0;54613;0
82;False;1;0;3;0104:FFFF;Kakariko Village Well Water, Default: Default,;762;52;524;0;0;0
82;False;1;0;4;019D:0003;Kakariko Village Set Pieces, Shooting Gallery (Partially Complete), Carpenter Sabooro (Kakariko)'s Path: 0000,;324;160;1000;0;0;0
82;False;1;0;5;0102:FFFF;Windmill Sails,;1140;990;524;0;49152;0
82;False;1;0;6;00B3:FF05;Hyrulian guards, Death Mountain gate guard,;-30;400;-1298;0;3641;0
82;False;1;0;7;0111:4103;Breakable pot, Collectible Flag: 0020, Collectible: 0003,;222;200;-377;0;0;0
82;False;1;0;8;0111:4303;Breakable pot, Collectible Flag: 0021, Collectible: 0003,;255;200;-366;0;0;0
82;False;1;0;9;0111:4503;Breakable pot, Collectible Flag: 0022, Collectible: 0003,;284;200;-356;0;0;0
82;False;1;0;10;0111:4703;Breakable pot, Collectible Flag: 0023, Collectible: 0003,;-384;240;1568;0;0;0
82;False;1;0;11;0111:4903;Breakable pot, Collectible Flag: 0024, Collectible: 0003,;-384;240;1539;0;0;0
82;False;1;0;12;0111:4B03;Breakable pot, Collectible Flag: 0025, Collectible: 0003,;-384;240;1510;0;0;0
82;False;1;0;13;0111:4D03;Breakable pot, Collectible Flag: 0026, Collectible: 0003,;-450;320;-895;0;0;0
82;False;1;0;14;0111:4F03;Breakable pot, Collectible Flag: 0027, Collectible: 0003,;-422;320;-883;0;0;0
82;False;1;0;15;0111:5103;Breakable pot, Collectible Flag: 0028, Collectible: 0003,;-392;320;-870;0;0;0
82;False;1;0;16;0111:5303;Breakable pot, Collectible Flag: 0029, Collectible: 0003,;781;200;89;0;0;0
82;False;1;0;17;0111:5503;Breakable pot, Collectible Flag: 002A, Collectible: 0003,;815;200;89;0;0;0
82;False;1;0;18;009B:0028;Grotto, Scene: Grottos, Destination: Generic, Visible, Contents: Red Rupee (20), Chest Flag: 0008,;860;80;-260;0;0;0
82;False;1;0;19;009B:02E7;Grotto, Scene: Grottos, Destination: Two Redeads, Appear when Bombed or hit with Megaton Hammer, Contents: Bombs (1), Chest Flag: 0007,;-400;0;400;0;0;3
82;False;1;0;20;0167:0000;Kakariko village rooftop man,;370;483;100;0;38229;0
82;False;1;0;21;0039:010A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0301,;-2590;138;965;0;36409;0
82;False;1;0;22;0039:060A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0306,;1165;80;1550;0;3641;0
82;False;1;0;23;0095:B102;Skullwalltula and Gold Skulltulas, Gold Skulltula, Spawns at night, Location: Kakariko Village, Skulltula Flag: 2,;-465;377;-888;0;28217;0
82;False;1;0;24;0095:B104;Skullwalltula and Gold Skulltulas, Gold Skulltula, Spawns at night, Location: Kakariko Village, Skulltula Flag: 3,;5;686;-171;0;32768;0
